pair_id,split,dataset,repetition,seed
train_pair_0189,train,liar2_finance,7,77
train_pair_0614,train,liar2_finance,7,77
train_pair_0661,train,liar2_finance,7,77
validation_pair_0110,train,liar2_finance,7,77
train_pair_0525,train,liar2_finance,7,77
train_pair_0683,train,liar2_finance,7,77
train_pair_0366,train,liar2_finance,7,77
train_pair_0650,train,liar2_finance,7,77
train_pair_0734,train,liar2_finance,7,77
train_pair_0732,train,liar2_finance,7,77
train_pair_0196,train,liar2_finance,7,77
train_pair_0415,train,liar2_finance,7,77
train_pair_0040,train,liar2_finance,7,77
train_pair_0373,train,liar2_finance,7,77
train_pair_0608,train,liar2_finance,7,77
train_pair_0088,train,liar2_finance,7,77
train_pair_0342,train,liar2_finance,7,77
train_pair_0446,train,liar2_finance,7,77
train_pair_0588,train,liar2_finance,7,77
train_pair_0806,train,liar2_finance,7,77
train_pair_0116,train,liar2_finance,7,77
validation_pair_0089,train,liar2_finance,7,77
train_pair_0351,train,liar2_finance,7,77
train_pair_0067,train,liar2_finance,7,77
test_pair_0014,train,liar2_finance,7,77
validation_pair_0077,train,liar2_finance,7,77
train_pair_0792,train,liar2_finance,7,77
train_pair_0441,train,liar2_finance,7,77
train_pair_0368,train,liar2_finance,7,77
test_pair_0038,train,liar2_finance,7,77
train_pair_0694,train,liar2_finance,7,77
train_pair_0751,train,liar2_finance,7,77
train_pair_0717,train,liar2_finance,7,77
train_pair_0502,train,liar2_finance,7,77
train_pair_0331,train,liar2_finance,7,77
train_pair_0438,train,liar2_finance,7,77
validation_pair_0003,train,liar2_finance,7,77
train_pair_0062,train,liar2_finance,7,77
train_pair_0562,train,liar2_finance,7,77
train_pair_0577,train,liar2_finance,7,77
train_pair_0616,train,liar2_finance,7,77
train_pair_0200,train,liar2_finance,7,77
train_pair_0340,train,liar2_finance,7,77
train_pair_0019,train,liar2_finance,7,77
validation_pair_0012,train,liar2_finance,7,77
train_pair_0051,train,liar2_finance,7,77
train_pair_0174,train,liar2_finance,7,77
train_pair_0518,train,liar2_finance,7,77
train_pair_0690,train,liar2_finance,7,77
validation_pair_0044,train,liar2_finance,7,77
train_pair_0335,train,liar2_finance,7,77
train_pair_0765,train,liar2_finance,7,77
test_pair_0075,train,liar2_finance,7,77
train_pair_0101,train,liar2_finance,7,77
train_pair_0721,train,liar2_finance,7,77
train_pair_0119,train,liar2_finance,7,77
train_pair_0731,train,liar2_finance,7,77
train_pair_0321,train,liar2_finance,7,77
test_pair_0089,train,liar2_finance,7,77
train_pair_0665,train,liar2_finance,7,77
train_pair_0223,train,liar2_finance,7,77
train_pair_0110,train,liar2_finance,7,77
validation_pair_0031,train,liar2_finance,7,77
train_pair_0093,train,liar2_finance,7,77
validation_pair_0041,train,liar2_finance,7,77
train_pair_0753,train,liar2_finance,7,77
validation_pair_0074,train,liar2_finance,7,77
train_pair_0715,train,liar2_finance,7,77
test_pair_0011,train,liar2_finance,7,77
train_pair_0784,train,liar2_finance,7,77
train_pair_0337,train,liar2_finance,7,77
train_pair_0365,train,liar2_finance,7,77
train_pair_0738,train,liar2_finance,7,77
train_pair_0285,train,liar2_finance,7,77
validation_pair_0082,train,liar2_finance,7,77
train_pair_0235,train,liar2_finance,7,77
train_pair_0205,train,liar2_finance,7,77
validation_pair_0001,train,liar2_finance,7,77
train_pair_0208,train,liar2_finance,7,77
train_pair_0480,train,liar2_finance,7,77
train_pair_0467,train,liar2_finance,7,77
train_pair_0742,train,liar2_finance,7,77
train_pair_0123,train,liar2_finance,7,77
train_pair_0407,train,liar2_finance,7,77
validation_pair_0069,train,liar2_finance,7,77
train_pair_0702,train,liar2_finance,7,77
train_pair_0272,train,liar2_finance,7,77
train_pair_0362,train,liar2_finance,7,77
train_pair_0535,train,liar2_finance,7,77
train_pair_0509,train,liar2_finance,7,77
validation_pair_0049,train,liar2_finance,7,77
train_pair_0606,train,liar2_finance,7,77
train_pair_0118,train,liar2_finance,7,77
train_pair_0443,train,liar2_finance,7,77
train_pair_0545,train,liar2_finance,7,77
train_pair_0167,train,liar2_finance,7,77
train_pair_0725,train,liar2_finance,7,77
train_pair_0094,train,liar2_finance,7,77
test_pair_0012,train,liar2_finance,7,77
train_pair_0016,train,liar2_finance,7,77
train_pair_0503,train,liar2_finance,7,77
validation_pair_0011,train,liar2_finance,7,77
train_pair_0128,train,liar2_finance,7,77
train_pair_0098,train,liar2_finance,7,77
validation_pair_0016,train,liar2_finance,7,77
train_pair_0397,train,liar2_finance,7,77
train_pair_0083,train,liar2_finance,7,77
validation_pair_0057,train,liar2_finance,7,77
train_pair_0592,train,liar2_finance,7,77
validation_pair_0076,train,liar2_finance,7,77
train_pair_0034,train,liar2_finance,7,77
train_pair_0247,train,liar2_finance,7,77
train_pair_0226,train,liar2_finance,7,77
train_pair_0025,train,liar2_finance,7,77
train_pair_0287,train,liar2_finance,7,77
train_pair_0155,train,liar2_finance,7,77
train_pair_0611,train,liar2_finance,7,77
validation_pair_0033,train,liar2_finance,7,77
train_pair_0227,train,liar2_finance,7,77
train_pair_0746,train,liar2_finance,7,77
train_pair_0758,train,liar2_finance,7,77
train_pair_0796,train,liar2_finance,7,77
validation_pair_0066,train,liar2_finance,7,77
train_pair_0408,train,liar2_finance,7,77
train_pair_0172,train,liar2_finance,7,77
test_pair_0022,train,liar2_finance,7,77
train_pair_0263,train,liar2_finance,7,77
test_pair_0035,train,liar2_finance,7,77
train_pair_0218,train,liar2_finance,7,77
train_pair_0440,train,liar2_finance,7,77
train_pair_0210,train,liar2_finance,7,77
train_pair_0124,train,liar2_finance,7,77
train_pair_0173,train,liar2_finance,7,77
train_pair_0445,train,liar2_finance,7,77
train_pair_0810,train,liar2_finance,7,77
train_pair_0143,train,liar2_finance,7,77
test_pair_0043,train,liar2_finance,7,77
train_pair_0029,train,liar2_finance,7,77
train_pair_0569,train,liar2_finance,7,77
train_pair_0681,train,liar2_finance,7,77
train_pair_0250,train,liar2_finance,7,77
train_pair_0006,train,liar2_finance,7,77
train_pair_0181,train,liar2_finance,7,77
train_pair_0696,train,liar2_finance,7,77
test_pair_0033,train,liar2_finance,7,77
train_pair_0296,train,liar2_finance,7,77
validation_pair_0079,train,liar2_finance,7,77
train_pair_0406,train,liar2_finance,7,77
train_pair_0764,train,liar2_finance,7,77
train_pair_0197,train,liar2_finance,7,77
train_pair_0219,train,liar2_finance,7,77
validation_pair_0100,train,liar2_finance,7,77
validation_pair_0084,train,liar2_finance,7,77
train_pair_0297,train,liar2_finance,7,77
train_pair_0637,train,liar2_finance,7,77
train_pair_0145,train,liar2_finance,7,77
train_pair_0455,train,liar2_finance,7,77
train_pair_0421,train,liar2_finance,7,77
test_pair_0063,train,liar2_finance,7,77
train_pair_0559,train,liar2_finance,7,77
train_pair_0081,train,liar2_finance,7,77
train_pair_0785,train,liar2_finance,7,77
train_pair_0808,train,liar2_finance,7,77
train_pair_0399,train,liar2_finance,7,77
validation_pair_0024,train,liar2_finance,7,77
test_pair_0079,train,liar2_finance,7,77
train_pair_0054,train,liar2_finance,7,77
train_pair_0240,train,liar2_finance,7,77
validation_pair_0113,train,liar2_finance,7,77
train_pair_0164,train,liar2_finance,7,77
train_pair_0274,train,liar2_finance,7,77
validation_pair_0064,train,liar2_finance,7,77
train_pair_0199,train,liar2_finance,7,77
train_pair_0282,train,liar2_finance,7,77
validation_pair_0083,train,liar2_finance,7,77
train_pair_0645,train,liar2_finance,7,77
train_pair_0470,train,liar2_finance,7,77
train_pair_0685,train,liar2_finance,7,77
train_pair_0771,train,liar2_finance,7,77
validation_pair_0045,train,liar2_finance,7,77
train_pair_0221,train,liar2_finance,7,77
train_pair_0350,train,liar2_finance,7,77
train_pair_0037,train,liar2_finance,7,77
train_pair_0601,train,liar2_finance,7,77
train_pair_0682,train,liar2_finance,7,77
test_pair_0092,train,liar2_finance,7,77
train_pair_0280,train,liar2_finance,7,77
train_pair_0490,train,liar2_finance,7,77
train_pair_0680,train,liar2_finance,7,77
train_pair_0477,train,liar2_finance,7,77
train_pair_0794,train,liar2_finance,7,77
train_pair_0517,train,liar2_finance,7,77
train_pair_0691,train,liar2_finance,7,77
train_pair_0471,train,liar2_finance,7,77
train_pair_0126,train,liar2_finance,7,77
train_pair_0454,train,liar2_finance,7,77
train_pair_0252,train,liar2_finance,7,77
train_pair_0655,train,liar2_finance,7,77
train_pair_0070,train,liar2_finance,7,77
train_pair_0688,train,liar2_finance,7,77
train_pair_0378,train,liar2_finance,7,77
train_pair_0215,train,liar2_finance,7,77
test_pair_0076,train,liar2_finance,7,77
train_pair_0030,train,liar2_finance,7,77
validation_pair_0023,train,liar2_finance,7,77
train_pair_0570,train,liar2_finance,7,77
train_pair_0528,train,liar2_finance,7,77
train_pair_0201,train,liar2_finance,7,77
train_pair_0028,train,liar2_finance,7,77
train_pair_0720,train,liar2_finance,7,77
train_pair_0740,train,liar2_finance,7,77
validation_pair_0048,train,liar2_finance,7,77
test_pair_0090,train,liar2_finance,7,77
validation_pair_0059,train,liar2_finance,7,77
validation_pair_0106,train,liar2_finance,7,77
train_pair_0388,train,liar2_finance,7,77
test_pair_0058,train,liar2_finance,7,77
test_pair_0016,train,liar2_finance,7,77
test_pair_0004,train,liar2_finance,7,77
train_pair_0228,train,liar2_finance,7,77
train_pair_0269,train,liar2_finance,7,77
train_pair_0048,train,liar2_finance,7,77
train_pair_0112,train,liar2_finance,7,77
train_pair_0679,train,liar2_finance,7,77
train_pair_0799,train,liar2_finance,7,77
train_pair_0322,train,liar2_finance,7,77
train_pair_0032,train,liar2_finance,7,77
test_pair_0047,train,liar2_finance,7,77
train_pair_0623,train,liar2_finance,7,77
test_pair_0071,train,liar2_finance,7,77
train_pair_0144,train,liar2_finance,7,77
test_pair_0077,train,liar2_finance,7,77
test_pair_0067,train,liar2_finance,7,77
train_pair_0170,train,liar2_finance,7,77
train_pair_0381,train,liar2_finance,7,77
train_pair_0427,train,liar2_finance,7,77
train_pair_0370,train,liar2_finance,7,77
validation_pair_0013,train,liar2_finance,7,77
validation_pair_0008,train,liar2_finance,7,77
train_pair_0061,train,liar2_finance,7,77
train_pair_0125,train,liar2_finance,7,77
train_pair_0072,train,liar2_finance,7,77
train_pair_0549,train,liar2_finance,7,77
validation_pair_0111,train,liar2_finance,7,77
train_pair_0194,train,liar2_finance,7,77
validation_pair_0091,train,liar2_finance,7,77
train_pair_0567,train,liar2_finance,7,77
train_pair_0352,train,liar2_finance,7,77
train_pair_0011,train,liar2_finance,7,77
test_pair_0021,train,liar2_finance,7,77
train_pair_0024,train,liar2_finance,7,77
train_pair_0036,train,liar2_finance,7,77
validation_pair_0102,train,liar2_finance,7,77
train_pair_0236,train,liar2_finance,7,77
train_pair_0177,train,liar2_finance,7,77
train_pair_0743,train,liar2_finance,7,77
train_pair_0590,validation,liar2_finance,7,77
train_pair_0151,validation,liar2_finance,7,77
train_pair_0766,validation,liar2_finance,7,77
train_pair_0100,validation,liar2_finance,7,77
train_pair_0310,validation,liar2_finance,7,77
train_pair_0514,validation,liar2_finance,7,77
train_pair_0309,validation,liar2_finance,7,77
train_pair_0349,validation,liar2_finance,7,77
train_pair_0605,validation,liar2_finance,7,77
validation_pair_0054,validation,liar2_finance,7,77
train_pair_0634,validation,liar2_finance,7,77
train_pair_0391,validation,liar2_finance,7,77
train_pair_0777,validation,liar2_finance,7,77
train_pair_0402,validation,liar2_finance,7,77
test_pair_0082,validation,liar2_finance,7,77
train_pair_0797,validation,liar2_finance,7,77
test_pair_0009,validation,liar2_finance,7,77
train_pair_0289,validation,liar2_finance,7,77
train_pair_0224,validation,liar2_finance,7,77
train_pair_0260,validation,liar2_finance,7,77
train_pair_0600,validation,liar2_finance,7,77
test_pair_0087,validation,liar2_finance,7,77
validation_pair_0009,validation,liar2_finance,7,77
train_pair_0481,validation,liar2_finance,7,77
train_pair_0622,validation,liar2_finance,7,77
train_pair_0154,validation,liar2_finance,7,77
validation_pair_0087,validation,liar2_finance,7,77
train_pair_0657,validation,liar2_finance,7,77
train_pair_0612,validation,liar2_finance,7,77
train_pair_0786,validation,liar2_finance,7,77
train_pair_0183,validation,liar2_finance,7,77
validation_pair_0040,validation,liar2_finance,7,77
validation_pair_0055,validation,liar2_finance,7,77
train_pair_0532,validation,liar2_finance,7,77
train_pair_0165,validation,liar2_finance,7,77
train_pair_0050,validation,liar2_finance,7,77
train_pair_0244,validation,liar2_finance,7,77
validation_pair_0018,validation,liar2_finance,7,77
train_pair_0303,validation,liar2_finance,7,77
test_pair_0037,validation,liar2_finance,7,77
train_pair_0238,validation,liar2_finance,7,77
train_pair_0396,validation,liar2_finance,7,77
test_pair_0034,validation,liar2_finance,7,77
train_pair_0741,validation,liar2_finance,7,77
validation_pair_0096,validation,liar2_finance,7,77
train_pair_0524,validation,liar2_finance,7,77
test_pair_0010,validation,liar2_finance,7,77
train_pair_0411,validation,liar2_finance,7,77
train_pair_0212,validation,liar2_finance,7,77
train_pair_0651,validation,liar2_finance,7,77
train_pair_0580,validation,liar2_finance,7,77
train_pair_0727,validation,liar2_finance,7,77
train_pair_0115,validation,liar2_finance,7,77
train_pair_0686,validation,liar2_finance,7,77
train_pair_0071,validation,liar2_finance,7,77
train_pair_0383,validation,liar2_finance,7,77
train_pair_0656,validation,liar2_finance,7,77
test_pair_0024,validation,liar2_finance,7,77
validation_pair_0097,validation,liar2_finance,7,77
train_pair_0176,validation,liar2_finance,7,77
validation_pair_0014,validation,liar2_finance,7,77
train_pair_0357,validation,liar2_finance,7,77
train_pair_0379,validation,liar2_finance,7,77
train_pair_0096,validation,liar2_finance,7,77
train_pair_0479,validation,liar2_finance,7,77
train_pair_0249,validation,liar2_finance,7,77
train_pair_0127,validation,liar2_finance,7,77
train_pair_0063,validation,liar2_finance,7,77
train_pair_0724,validation,liar2_finance,7,77
train_pair_0398,validation,liar2_finance,7,77
train_pair_0776,validation,liar2_finance,7,77
train_pair_0649,validation,liar2_finance,7,77
train_pair_0697,validation,liar2_finance,7,77
train_pair_0788,validation,liar2_finance,7,77
test_pair_0056,validation,liar2_finance,7,77
train_pair_0547,validation,liar2_finance,7,77
train_pair_0568,validation,liar2_finance,7,77
train_pair_0254,validation,liar2_finance,7,77
train_pair_0243,validation,liar2_finance,7,77
train_pair_0045,validation,liar2_finance,7,77
train_pair_0358,validation,liar2_finance,7,77
train_pair_0156,validation,liar2_finance,7,77
train_pair_0579,validation,liar2_finance,7,77
train_pair_0080,validation,liar2_finance,7,77
train_pair_0275,validation,liar2_finance,7,77
train_pair_0450,validation,liar2_finance,7,77
train_pair_0571,validation,liar2_finance,7,77
validation_pair_0081,validation,liar2_finance,7,77
train_pair_0598,validation,liar2_finance,7,77
train_pair_0106,validation,liar2_finance,7,77
train_pair_0301,validation,liar2_finance,7,77
test_pair_0070,validation,liar2_finance,7,77
train_pair_0745,validation,liar2_finance,7,77
train_pair_0033,validation,liar2_finance,7,77
train_pair_0356,validation,liar2_finance,7,77
train_pair_0077,validation,liar2_finance,7,77
train_pair_0630,validation,liar2_finance,7,77
train_pair_0005,validation,liar2_finance,7,77
test_pair_0023,validation,liar2_finance,7,77
validation_pair_0027,validation,liar2_finance,7,77
train_pair_0564,validation,liar2_finance,7,77
train_pair_0248,validation,liar2_finance,7,77
train_pair_0512,test,liar2_finance,7,77
test_pair_0005,test,liar2_finance,7,77
train_pair_0003,test,liar2_finance,7,77
validation_pair_0038,test,liar2_finance,7,77
train_pair_0099,test,liar2_finance,7,77
train_pair_0795,test,liar2_finance,7,77
train_pair_0660,test,liar2_finance,7,77
train_pair_0182,test,liar2_finance,7,77
train_pair_0214,test,liar2_finance,7,77
train_pair_0369,test,liar2_finance,7,77
train_pair_0654,test,liar2_finance,7,77
validation_pair_0112,test,liar2_finance,7,77
train_pair_0752,test,liar2_finance,7,77
train_pair_0017,test,liar2_finance,7,77
validation_pair_0019,test,liar2_finance,7,77
train_pair_0425,test,liar2_finance,7,77
validation_pair_0053,test,liar2_finance,7,77
train_pair_0085,test,liar2_finance,7,77
train_pair_0465,test,liar2_finance,7,77
train_pair_0667,test,liar2_finance,7,77
train_pair_0279,test,liar2_finance,7,77
train_pair_0239,test,liar2_finance,7,77
train_pair_0687,test,liar2_finance,7,77
validation_pair_0002,test,liar2_finance,7,77
train_pair_0529,test,liar2_finance,7,77
train_pair_0802,test,liar2_finance,7,77
validation_pair_0050,test,liar2_finance,7,77
train_pair_0332,test,liar2_finance,7,77
train_pair_0377,test,liar2_finance,7,77
test_pair_0044,test,liar2_finance,7,77
train_pair_0615,test,liar2_finance,7,77
train_pair_0133,test,liar2_finance,7,77
train_pair_0748,test,liar2_finance,7,77
train_pair_0602,test,liar2_finance,7,77
test_pair_0060,test,liar2_finance,7,77
test_pair_0042,test,liar2_finance,7,77
train_pair_0754,test,liar2_finance,7,77
validation_pair_0073,test,liar2_finance,7,77
train_pair_0074,test,liar2_finance,7,77
validation_pair_0085,test,liar2_finance,7,77
train_pair_0416,test,liar2_finance,7,77
train_pair_0451,test,liar2_finance,7,77
train_pair_0097,test,liar2_finance,7,77
train_pair_0161,test,liar2_finance,7,77
train_pair_0363,test,liar2_finance,7,77
train_pair_0298,test,liar2_finance,7,77
train_pair_0055,test,liar2_finance,7,77
train_pair_0757,test,liar2_finance,7,77
validation_pair_0068,test,liar2_finance,7,77
train_pair_0261,test,liar2_finance,7,77
train_pair_0507,test,liar2_finance,7,77
train_pair_0166,test,liar2_finance,7,77
train_pair_0576,test,liar2_finance,7,77
validation_pair_0099,test,liar2_finance,7,77
train_pair_0326,test,liar2_finance,7,77
train_pair_0041,test,liar2_finance,7,77
validation_pair_0093,test,liar2_finance,7,77
train_pair_0718,test,liar2_finance,7,77
train_pair_0195,test,liar2_finance,7,77
train_pair_0412,test,liar2_finance,7,77
train_pair_0716,test,liar2_finance,7,77
train_pair_0417,test,liar2_finance,7,77
train_pair_0798,test,liar2_finance,7,77
train_pair_0463,test,liar2_finance,7,77
train_pair_0355,test,liar2_finance,7,77
train_pair_0255,test,liar2_finance,7,77
train_pair_0008,test,liar2_finance,7,77
train_pair_0659,test,liar2_finance,7,77
train_pair_0781,test,liar2_finance,7,77
train_pair_0002,test,liar2_finance,7,77
train_pair_0091,test,liar2_finance,7,77
train_pair_0433,test,liar2_finance,7,77
train_pair_0131,test,liar2_finance,7,77
train_pair_0599,test,liar2_finance,7,77
validation_pair_0036,test,liar2_finance,7,77
train_pair_0043,test,liar2_finance,7,77
train_pair_0374,test,liar2_finance,7,77
train_pair_0434,test,liar2_finance,7,77
validation_pair_0034,test,liar2_finance,7,77
train_pair_0609,test,liar2_finance,7,77
train_pair_0320,test,liar2_finance,7,77
validation_pair_0104,test,liar2_finance,7,77
train_pair_0767,test,liar2_finance,7,77
train_pair_0604,test,liar2_finance,7,77
train_pair_0035,test,liar2_finance,7,77
validation_pair_0114,test,liar2_finance,7,77
train_pair_0230,test,liar2_finance,7,77
train_pair_0428,test,liar2_finance,7,77
train_pair_0318,test,liar2_finance,7,77
train_pair_0460,test,liar2_finance,7,77
train_pair_0662,test,liar2_finance,7,77
train_pair_0046,test,liar2_finance,7,77
train_pair_0089,test,liar2_finance,7,77
train_pair_0057,test,liar2_finance,7,77
train_pair_0423,test,liar2_finance,7,77
train_pair_0621,test,liar2_finance,7,77
train_pair_0710,test,liar2_finance,7,77
train_pair_0268,test,liar2_finance,7,77
train_pair_0073,test,liar2_finance,7,77
train_pair_0018,test,liar2_finance,7,77
test_pair_0013,test,liar2_finance,7,77
train_pair_0711,test,liar2_finance,7,77
validation_pair_0021,train,liar2_finance,8,88
test_pair_0077,train,liar2_finance,8,88
train_pair_0508,train,liar2_finance,8,88
train_pair_0748,train,liar2_finance,8,88
train_pair_0028,train,liar2_finance,8,88
train_pair_0319,train,liar2_finance,8,88
train_pair_0734,train,liar2_finance,8,88
train_pair_0106,train,liar2_finance,8,88
train_pair_0578,train,liar2_finance,8,88
validation_pair_0070,train,liar2_finance,8,88
validation_pair_0054,train,liar2_finance,8,88
train_pair_0518,train,liar2_finance,8,88
train_pair_0116,train,liar2_finance,8,88
train_pair_0519,train,liar2_finance,8,88
test_pair_0057,train,liar2_finance,8,88
train_pair_0675,train,liar2_finance,8,88
test_pair_0072,train,liar2_finance,8,88
train_pair_0210,train,liar2_finance,8,88
train_pair_0524,train,liar2_finance,8,88
train_pair_0068,train,liar2_finance,8,88
test_pair_0014,train,liar2_finance,8,88
train_pair_0645,train,liar2_finance,8,88
validation_pair_0037,train,liar2_finance,8,88
train_pair_0330,train,liar2_finance,8,88
train_pair_0793,train,liar2_finance,8,88
train_pair_0371,train,liar2_finance,8,88
train_pair_0255,train,liar2_finance,8,88
train_pair_0057,train,liar2_finance,8,88
test_pair_0070,train,liar2_finance,8,88
train_pair_0306,train,liar2_finance,8,88
test_pair_0048,train,liar2_finance,8,88
train_pair_0796,train,liar2_finance,8,88
train_pair_0469,train,liar2_finance,8,88
train_pair_0253,train,liar2_finance,8,88
train_pair_0605,train,liar2_finance,8,88
train_pair_0426,train,liar2_finance,8,88
train_pair_0179,train,liar2_finance,8,88
train_pair_0324,train,liar2_finance,8,88
validation_pair_0106,train,liar2_finance,8,88
train_pair_0531,train,liar2_finance,8,88
train_pair_0552,train,liar2_finance,8,88
train_pair_0760,train,liar2_finance,8,88
train_pair_0317,train,liar2_finance,8,88
test_pair_0015,train,liar2_finance,8,88
train_pair_0034,train,liar2_finance,8,88
train_pair_0190,train,liar2_finance,8,88
train_pair_0044,train,liar2_finance,8,88
train_pair_0774,train,liar2_finance,8,88
validation_pair_0092,train,liar2_finance,8,88
train_pair_0785,train,liar2_finance,8,88
train_pair_0372,train,liar2_finance,8,88
train_pair_0479,train,liar2_finance,8,88
train_pair_0698,train,liar2_finance,8,88
train_pair_0208,train,liar2_finance,8,88
test_pair_0053,train,liar2_finance,8,88
validation_pair_0035,train,liar2_finance,8,88
train_pair_0084,train,liar2_finance,8,88
train_pair_0132,train,liar2_finance,8,88
train_pair_0736,train,liar2_finance,8,88
train_pair_0152,train,liar2_finance,8,88
train_pair_0611,train,liar2_finance,8,88
train_pair_0702,train,liar2_finance,8,88
train_pair_0721,train,liar2_finance,8,88
train_pair_0412,train,liar2_finance,8,88
train_pair_0355,train,liar2_finance,8,88
train_pair_0612,train,liar2_finance,8,88
validation_pair_0068,train,liar2_finance,8,88
train_pair_0654,train,liar2_finance,8,88
train_pair_0279,train,liar2_finance,8,88
train_pair_0424,train,liar2_finance,8,88
train_pair_0404,train,liar2_finance,8,88
test_pair_0035,train,liar2_finance,8,88
train_pair_0049,train,liar2_finance,8,88
train_pair_0591,train,liar2_finance,8,88
train_pair_0816,train,liar2_finance,8,88
test_pair_0050,train,liar2_finance,8,88
train_pair_0705,train,liar2_finance,8,88
train_pair_0621,train,liar2_finance,8,88
train_pair_0668,train,liar2_finance,8,88
train_pair_0687,train,liar2_finance,8,88
train_pair_0598,train,liar2_finance,8,88
train_pair_0187,train,liar2_finance,8,88
train_pair_0459,train,liar2_finance,8,88
train_pair_0195,train,liar2_finance,8,88
train_pair_0114,train,liar2_finance,8,88
train_pair_0192,train,liar2_finance,8,88
test_pair_0031,train,liar2_finance,8,88
train_pair_0318,train,liar2_finance,8,88
train_pair_0383,train,liar2_finance,8,88
train_pair_0626,train,liar2_finance,8,88
train_pair_0304,train,liar2_finance,8,88
train_pair_0050,train,liar2_finance,8,88
train_pair_0532,train,liar2_finance,8,88
train_pair_0092,train,liar2_finance,8,88
train_pair_0504,train,liar2_finance,8,88
train_pair_0103,train,liar2_finance,8,88
train_pair_0024,train,liar2_finance,8,88
validation_pair_0104,train,liar2_finance,8,88
train_pair_0473,train,liar2_finance,8,88
test_pair_0066,train,liar2_finance,8,88
train_pair_0663,train,liar2_finance,8,88
train_pair_0070,train,liar2_finance,8,88
train_pair_0746,train,liar2_finance,8,88
validation_pair_0074,train,liar2_finance,8,88
train_pair_0726,train,liar2_finance,8,88
train_pair_0563,train,liar2_finance,8,88
train_pair_0359,train,liar2_finance,8,88
train_pair_0302,train,liar2_finance,8,88
train_pair_0286,train,liar2_finance,8,88
train_pair_0573,train,liar2_finance,8,88
train_pair_0465,train,liar2_finance,8,88
test_pair_0022,train,liar2_finance,8,88
test_pair_0044,train,liar2_finance,8,88
train_pair_0346,train,liar2_finance,8,88
train_pair_0651,train,liar2_finance,8,88
train_pair_0740,train,liar2_finance,8,88
train_pair_0634,train,liar2_finance,8,88
train_pair_0728,train,liar2_finance,8,88
train_pair_0117,train,liar2_finance,8,88
train_pair_0201,train,liar2_finance,8,88
train_pair_0301,train,liar2_finance,8,88
train_pair_0360,train,liar2_finance,8,88
validation_pair_0056,train,liar2_finance,8,88
train_pair_0071,train,liar2_finance,8,88
train_pair_0382,train,liar2_finance,8,88
train_pair_0128,train,liar2_finance,8,88
train_pair_0252,train,liar2_finance,8,88
train_pair_0523,train,liar2_finance,8,88
train_pair_0405,train,liar2_finance,8,88
train_pair_0292,train,liar2_finance,8,88
train_pair_0707,train,liar2_finance,8,88
train_pair_0551,train,liar2_finance,8,88
train_pair_0031,train,liar2_finance,8,88
train_pair_0352,train,liar2_finance,8,88
train_pair_0432,train,liar2_finance,8,88
validation_pair_0071,train,liar2_finance,8,88
train_pair_0772,train,liar2_finance,8,88
train_pair_0053,train,liar2_finance,8,88
train_pair_0624,train,liar2_finance,8,88
train_pair_0399,train,liar2_finance,8,88
train_pair_0377,train,liar2_finance,8,88
train_pair_0693,train,liar2_finance,8,88
train_pair_0517,train,liar2_finance,8,88
train_pair_0361,train,liar2_finance,8,88
test_pair_0068,train,liar2_finance,8,88
train_pair_0203,train,liar2_finance,8,88
train_pair_0434,train,liar2_finance,8,88
train_pair_0813,train,liar2_finance,8,88
train_pair_0743,train,liar2_finance,8,88
test_pair_0024,train,liar2_finance,8,88
train_pair_0086,train,liar2_finance,8,88
train_pair_0217,train,liar2_finance,8,88
train_pair_0652,train,liar2_finance,8,88
train_pair_0150,train,liar2_finance,8,88
train_pair_0379,train,liar2_finance,8,88
train_pair_0561,train,liar2_finance,8,88
train_pair_0566,train,liar2_finance,8,88
train_pair_0227,train,liar2_finance,8,88
validation_pair_0091,train,liar2_finance,8,88
validation_pair_0050,train,liar2_finance,8,88
train_pair_0539,train,liar2_finance,8,88
train_pair_0040,train,liar2_finance,8,88
train_pair_0026,train,liar2_finance,8,88
validation_pair_0086,train,liar2_finance,8,88
test_pair_0086,train,liar2_finance,8,88
train_pair_0538,train,liar2_finance,8,88
train_pair_0752,train,liar2_finance,8,88
validation_pair_0079,train,liar2_finance,8,88
train_pair_0476,train,liar2_finance,8,88
validation_pair_0088,train,liar2_finance,8,88
train_pair_0314,train,liar2_finance,8,88
train_pair_0123,train,liar2_finance,8,88
train_pair_0742,train,liar2_finance,8,88
validation_pair_0019,train,liar2_finance,8,88
test_pair_0093,train,liar2_finance,8,88
test_pair_0033,train,liar2_finance,8,88
train_pair_0679,train,liar2_finance,8,88
validation_pair_0006,train,liar2_finance,8,88
train_pair_0542,train,liar2_finance,8,88
train_pair_0614,train,liar2_finance,8,88
train_pair_0240,train,liar2_finance,8,88
train_pair_0389,train,liar2_finance,8,88
train_pair_0560,train,liar2_finance,8,88
train_pair_0709,train,liar2_finance,8,88
train_pair_0339,train,liar2_finance,8,88
train_pair_0336,train,liar2_finance,8,88
validation_pair_0043,train,liar2_finance,8,88
train_pair_0433,train,liar2_finance,8,88
train_pair_0029,train,liar2_finance,8,88
validation_pair_0096,train,liar2_finance,8,88
test_pair_0029,train,liar2_finance,8,88
train_pair_0490,train,liar2_finance,8,88
validation_pair_0010,train,liar2_finance,8,88
train_pair_0188,train,liar2_finance,8,88
train_pair_0666,train,liar2_finance,8,88
train_pair_0604,train,liar2_finance,8,88
